,T,W,Wd,RH,P,Prec,Cloud,sin_day,cos_day
2024-04-21 00:00:00,4.8,17.9,251,65,1003.2,0.0,0,0.0,1.0
2024-04-21 01:00:00,4.4,17.0,253,67,1003.1,0.0,0,0.25881904510252074,0.9659258262890683
2024-04-21 02:00:00,3.9,17.1,252,67,1002.7,0.0,0,0.49999999999999994,0.8660254037844387
2024-04-21 03:00:00,3.3,17.2,254,68,1002.2,0.0,0,0.7071067811865475,0.7071067811865476
2024-04-21 04:00:00,2.8,17.2,250,69,1002.1,0.0,0,0.8660254037844386,0.5000000000000001
2024-04-21 05:00:00,2.5,18.9,246,70,1002.7,0.0,2,0.9659258262890682,0.25881904510252096
2024-04-21 06:00:00,2.3,19.1,250,72,1003.1,0.0,34,1.0,6.123233995736766e-17
2024-04-21 07:00:00,3.0,19.9,250,72,1003.5,0.0,95,0.9659258262890683,-0.25881904510252063
2024-04-21 08:00:00,3.7,21.5,247,71,1003.7,0.0,100,0.8660254037844387,-0.49999999999999983
2024-04-21 09:00:00,5.3,24.4,248,67,1003.5,0.0,73,0.7071067811865476,-0.7071067811865475
2024-04-21 10:00:00,5.9,23.9,247,66,1003.2,0.0,48,0.5000000000000003,-0.8660254037844385
2024-04-21 11:00:00,6.9,23.2,246,61,1002.8,0.0,74,0.258819045102521,-0.9659258262890682
2024-04-21 12:00:00,7.4,24.2,245,54,1002.2,0.2,94,1.2246467991473532e-16,-1.0
2024-04-21 13:00:00,7.8,25.9,243,52,1001.4,0.2,100,-0.25881904510252035,-0.9659258262890684
2024-04-21 14:00:00,8.0,27.7,242,52,1000.8,0.1,98,-0.4999999999999998,-0.8660254037844388
2024-04-21 15:00:00,8.6,28.8,246,47,1000.3,0.1,70,-0.7071067811865471,-0.7071067811865479
2024-04-21 16:00:00,8.9,29.5,248,43,999.5,0.1,40,-0.8660254037844384,-0.5000000000000004
2024-04-21 17:00:00,8.6,28.7,248,44,999.3,0.0,89,-0.9659258262890681,-0.2588190451025215
2024-04-21 18:00:00,8.4,26.2,249,43,999.3,0.0,91,-1.0,-1.8369701987210297e-16
2024-04-21 19:00:00,7.9,21.4,241,46,999.1,0.0,86,-0.9659258262890684,0.2588190451025203
2024-04-21 20:00:00,6.7,25.2,248,52,999.5,0.0,94,-0.866025403784439,0.49999999999999933
2024-04-21 21:00:00,5.7,23.0,235,57,999.6,0.0,63,-0.7071067811865477,0.7071067811865474
2024-04-21 22:00:00,5.0,22.6,245,67,1000.0,0.2,94,-0.5000000000000004,0.8660254037844384
2024-04-21 23:00:00,3.5,27.4,305,75,1001.3,0.2,99,-0.25881904510252157,0.9659258262890681
2024-04-22 00:00:00,2.0,18.7,310,65,1002.4,0.1,47,0.0,1.0
2024-04-22 01:00:00,0.7,17.9,300,60,1003.8,0.0,0,0.25881904510252074,0.9659258262890683
2024-04-22 02:00:00,-0.6,16.6,300,60,1004.9,0.0,0,0.49999999999999994,0.8660254037844387
2024-04-22 03:00:00,-1.3,13.4,297,56,1005.8,0.0,0,0.7071067811865475,0.7071067811865476
2024-04-22 04:00:00,-1.9,11.3,292,58,1006.2,0.0,0,0.8660254037844386,0.5000000000000001
2024-04-22 05:00:00,-2.2,9.8,278,62,1006.5,0.0,6,0.9659258262890682,0.25881904510252096
2024-04-22 06:00:00,-2.0,12.4,278,62,1006.9,0.0,14,1.0,6.123233995736766e-17
2024-04-22 07:00:00,-1.2,17.1,278,66,1007.5,0.0,0,0.9659258262890683,-0.25881904510252063
2024-04-22 08:00:00,-0.2,20.3,282,48,1008.4,0.0,0,0.8660254037844387,-0.49999999999999983
2024-04-22 09:00:00,0.2,17.6,296,48,1009.7,0.0,66,0.7071067811865476,-0.7071067811865475
2024-04-22 10:00:00,1.5,17.6,296,45,1009.9,0.0,31,0.5000000000000003,-0.8660254037844385
2024-04-22 11:00:00,2.7,15.5,283,41,1010.1,0.0,4,0.258819045102521,-0.9659258262890682
2024-04-22 12:00:00,4.0,15.6,277,38,1010.0,0.0,0,1.2246467991473532e-16,-1.0
2024-04-22 13:00:00,5.2,17.0,264,36,1009.7,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-04-22 14:00:00,6.4,20.9,271,33,1009.5,0.0,50,-0.4999999999999998,-0.8660254037844388
2024-04-22 15:00:00,7.9,22.5,277,28,1008.9,0.0,21,-0.7071067811865471,-0.7071067811865479
2024-04-22 16:00:00,6.8,25.6,235,32,1008.6,0.0,39,-0.8660254037844384,-0.5000000000000004
2024-04-22 17:00:00,9.6,23.7,253,29,1007.5,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-04-22 18:00:00,7.8,24.1,238,37,1008.1,0.0,19,-1.0,-1.8369701987210297e-16
2024-04-22 19:00:00,7.1,16.7,237,42,1008.0,0.0,1,-0.9659258262890684,0.2588190451025203
2024-04-22 20:00:00,4.5,6.9,223,56,1007.6,0.0,50,-0.866025403784439,0.49999999999999933
2024-04-22 21:00:00,4.8,8.8,189,56,1007.3,0.0,19,-0.7071067811865477,0.7071067811865474
2024-04-22 22:00:00,5.4,14.5,215,52,1007.4,0.0,22,-0.5000000000000004,0.8660254037844384
2024-04-22 23:00:00,5.0,15.2,211,55,1007.2,0.0,52,-0.25881904510252157,0.9659258262890681
2024-04-23 00:00:00,4.0,12.1,203,61,1007.1,0.0,74,0.0,1.0
2024-04-23 01:00:00,3.4,11.3,202,62,1007.2,0.0,26,0.25881904510252074,0.9659258262890683
2024-04-23 02:00:00,2.8,9.2,201,64,1007.0,0.0,28,0.49999999999999994,0.8660254037844387
2024-04-23 03:00:00,2.3,8.3,198,66,1007.0,0.0,12,0.7071067811865475,0.7071067811865476
2024-04-23 04:00:00,2.0,8.4,190,68,1006.9,0.0,28,0.8660254037844386,0.5000000000000001
2024-04-23 05:00:00,1.9,9.0,182,68,1006.8,0.0,49,0.9659258262890682,0.25881904510252096
2024-04-23 06:00:00,1.8,9.8,174,68,1006.4,0.0,83,1.0,6.123233995736766e-17
2024-04-23 07:00:00,3.5,13.8,171,63,1006.4,0.0,30,0.9659258262890683,-0.25881904510252063
2024-04-23 08:00:00,6.2,13.6,169,64,1006.5,0.0,97,0.8660254037844387,-0.49999999999999983
2024-04-23 09:00:00,9.1,12.9,167,57,1005.8,0.0,36,0.7071067811865476,-0.7071067811865475
2024-04-23 10:00:00,12.8,13.7,166,52,1005.0,0.0,11,0.5000000000000003,-0.8660254037844385
2024-04-23 11:00:00,15.6,17.8,187,48,1004.2,0.0,46,0.258819045102521,-0.9659258262890682
2024-04-23 12:00:00,17.8,26.3,213,29,1003.4,0.0,93,1.2246467991473532e-16,-1.0
2024-04-23 13:00:00,18.5,29.5,224,29,1002.2,0.0,53,-0.25881904510252035,-0.9659258262890684
2024-04-23 14:00:00,19.2,29.5,227,28,1000.9,0.0,39,-0.4999999999999998,-0.8660254037844388
2024-04-23 15:00:00,19.5,28.8,224,27,1000.1,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-04-23 16:00:00,18.9,25.4,235,30,999.6,0.0,94,-0.8660254037844384,-0.5000000000000004
2024-04-23 17:00:00,17.4,16.8,239,37,998.9,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-04-23 18:00:00,15.8,11.8,239,42,998.9,0.0,100,-1.0,-1.8369701987210297e-16
2024-04-23 19:00:00,13.9,6.9,219,47,998.5,0.0,100,-0.9659258262890684,0.2588190451025203
2024-04-23 20:00:00,12.6,6.1,183,53,998.4,0.0,100,-0.866025403784439,0.49999999999999933
2024-04-23 21:00:00,11.7,7.4,209,57,998.3,0.0,100,-0.7071067811865477,0.7071067811865474
2024-04-23 22:00:00,10.9,5.5,212,57,998.4,0.0,100,-0.5000000000000004,0.8660254037844384
2024-04-23 23:00:00,11.6,15.9,252,51,999.2,0.0,100,-0.25881904510252157,0.9659258262890681
2024-04-24 00:00:00,10.6,20.3,257,70,999.1,0.4,100,0.0,1.0
2024-04-24 01:00:00,9.1,16.1,243,91,999.0,0.6,100,0.25881904510252074,0.9659258262890683
2024-04-24 02:00:00,8.6,14.6,218,94,998.6,1.1,100,0.49999999999999994,0.8660254037844387
2024-04-24 03:00:00,8.4,13.9,205,95,997.9,0.8,100,0.7071067811865475,0.7071067811865476
2024-04-24 04:00:00,8.4,11.9,205,95,997.4,0.9,100,0.8660254037844386,0.5000000000000001
2024-04-24 05:00:00,8.4,12.8,212,96,997.0,1.0,100,0.9659258262890682,0.25881904510252096
2024-04-24 06:00:00,8.3,14.3,229,96,997.0,1.0,100,1.0,6.123233995736766e-17
2024-04-24 07:00:00,8.2,14.2,249,97,997.2,0.8,100,0.9659258262890683,-0.25881904510252063
2024-04-24 08:00:00,8.1,14.5,264,98,997.5,1.8,100,0.8660254037844387,-0.49999999999999983
2024-04-24 09:00:00,8.4,20.3,337,97,997.3,2.0,100,0.7071067811865476,-0.7071067811865475
2024-04-24 10:00:00,4.3,24.5,357,96,999.4,2.4,100,0.5000000000000003,-0.8660254037844385
2024-04-24 11:00:00,2.7,25.6,1,88,1001.5,0.9,100,0.258819045102521,-0.9659258262890682
2024-04-24 12:00:00,2.8,24.6,348,81,1003.1,0.1,100,1.2246467991473532e-16,-1.0
2024-04-24 13:00:00,2.2,20.3,337,72,1004.9,0.2,100,-0.25881904510252035,-0.9659258262890684
2024-04-24 14:00:00,2.6,17.7,333,57,1006.2,0.1,98,-0.4999999999999998,-0.8660254037844388
2024-04-24 15:00:00,4.4,15.3,333,40,1006.9,0.0,3,-0.7071067811865471,-0.7071067811865479
2024-04-24 16:00:00,6.2,17.1,338,32,1007.2,0.0,0,-0.8660254037844384,-0.5000000000000004
2024-04-24 17:00:00,5.9,21.3,341,26,1008.0,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-04-24 18:00:00,4.3,21.8,347,26,1009.4,0.0,0,-1.0,-1.8369701987210297e-16
2024-04-24 19:00:00,3.2,16.7,346,29,1010.7,0.0,0,-0.9659258262890684,0.2588190451025203
2024-04-24 20:00:00,1.8,12.7,353,30,1011.9,0.0,0,-0.866025403784439,0.49999999999999933
2024-04-24 21:00:00,0.4,10.5,6,41,1013.3,0.0,0,-0.7071067811865477,0.7071067811865474
2024-04-24 22:00:00,-0.6,8.6,358,44,1014.3,0.0,0,-0.5000000000000004,0.8660254037844384
2024-04-24 23:00:00,-1.5,6.8,342,51,1014.9,0.0,0,-0.25881904510252157,0.9659258262890681
2024-04-25 00:00:00,-2.2,6.5,326,55,1015.5,0.0,0,0.0,1.0
2024-04-25 01:00:00,-2.3,8.0,324,55,1016.2,0.0,0,0.25881904510252074,0.9659258262890683
2024-04-25 02:00:00,-2.8,7.3,327,55,1016.5,0.0,0,0.49999999999999994,0.8660254037844387
2024-04-25 03:00:00,-3.2,6.7,324,57,1017.1,0.0,0,0.7071067811865475,0.7071067811865476
2024-04-25 04:00:00,-3.3,7.2,323,57,1017.6,0.0,0,0.8660254037844386,0.5000000000000001
2024-04-25 05:00:00,-3.8,6.3,329,60,1018.0,0.0,0,0.9659258262890682,0.25881904510252096
2024-04-25 06:00:00,-4.1,5.9,322,62,1018.6,0.0,0,1.0,6.123233995736766e-17
2024-04-25 07:00:00,-2.5,8.9,328,55,1019.4,0.0,0,0.9659258262890683,-0.25881904510252063
2024-04-25 08:00:00,-1.5,7.4,331,48,1020.1,0.0,0,0.8660254037844387,-0.49999999999999983
2024-04-25 09:00:00,0.1,5.3,298,48,1021.0,0.0,1,0.7071067811865476,-0.7071067811865475
2024-04-25 10:00:00,1.5,5.8,270,48,1021.2,0.0,0,0.5000000000000003,-0.8660254037844385
2024-04-25 11:00:00,3.0,7.2,252,48,1021.1,0.0,0,0.258819045102521,-0.9659258262890682
2024-04-25 12:00:00,4.4,9.0,241,46,1020.8,0.0,0,1.2246467991473532e-16,-1.0
2024-04-25 13:00:00,5.7,10.6,246,43,1020.2,0.0,3,-0.25881904510252035,-0.9659258262890684
2024-04-25 14:00:00,7.2,11.5,270,37,1019.4,0.0,65,-0.4999999999999998,-0.8660254037844388
2024-04-25 15:00:00,7.9,13.3,267,36,1018.4,0.0,89,-0.7071067811865471,-0.7071067811865479
2024-04-25 16:00:00,8.6,15.3,261,32,1017.4,0.0,93,-0.8660254037844384,-0.5000000000000004
2024-04-25 17:00:00,8.8,17.7,272,32,1016.8,0.0,76,-0.9659258262890681,-0.2588190451025215
2024-04-25 18:00:00,9.0,15.4,281,30,1016.8,0.0,44,-1.0,-1.8369701987210297e-16
2024-04-25 19:00:00,7.7,9.2,301,39,1017.1,0.0,4,-0.9659258262890684,0.2588190451025203
2024-04-25 20:00:00,4.8,9.2,315,42,1017.4,0.0,0,-0.866025403784439,0.49999999999999933
2024-04-25 21:00:00,3.1,8.2,308,48,1018.0,0.0,0,-0.7071067811865477,0.7071067811865474
2024-04-25 22:00:00,2.2,8.3,304,49,1018.8,0.0,0,-0.5000000000000004,0.8660254037844384
2024-04-25 23:00:00,1.2,8.5,298,57,1019.1,0.0,0,-0.25881904510252157,0.9659258262890681
2024-04-26 00:00:00,0.6,8.4,310,63,1019.6,0.0,0,0.0,1.0
2024-04-26 01:00:00,-0.9,9.7,312,71,1020.1,0.0,0,0.25881904510252074,0.9659258262890683
2024-04-26 02:00:00,-1.2,7.6,357,73,1020.5,0.0,0,0.49999999999999994,0.8660254037844387
2024-04-26 03:00:00,-2.0,9.4,32,78,1021.0,0.0,0,0.7071067811865475,0.7071067811865476
2024-04-26 04:00:00,-1.8,9.7,42,75,1021.5,0.0,0,0.8660254037844386,0.5000000000000001
2024-04-26 05:00:00,-0.1,7.2,37,66,1021.9,0.0,0,0.9659258262890682,0.25881904510252096
2024-04-26 06:00:00,1.1,4.7,23,61,1022.6,0.0,7,1.0,6.123233995736766e-17
2024-04-26 07:00:00,1.2,2.3,18,67,1023.2,0.0,7,0.9659258262890683,-0.25881904510252063
2024-04-26 08:00:00,3.0,1.6,63,63,1023.8,0.0,0,0.8660254037844387,-0.49999999999999983
2024-04-26 09:00:00,5.9,3.3,174,59,1023.8,0.0,0,0.7071067811865476,-0.7071067811865475
2024-04-26 10:00:00,8.2,5.4,200,50,1023.7,0.0,0,0.5000000000000003,-0.8660254037844385
2024-04-26 11:00:00,9.8,6.1,220,38,1023.9,0.0,0,0.258819045102521,-0.9659258262890682
2024-04-26 12:00:00,10.6,5.6,225,35,1023.6,0.0,0,1.2246467991473532e-16,-1.0
2024-04-26 13:00:00,11.4,5.4,228,35,1023.4,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-04-26 14:00:00,11.9,4.4,235,34,1023.0,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-04-26 15:00:00,12.2,2.4,207,34,1023.0,0.0,0,-0.7071067811865471,-0.7071067811865479
2024-04-26 16:00:00,12.4,3.3,174,33,1022.5,0.0,1,-0.8660254037844384,-0.5000000000000004
2024-04-26 17:00:00,12.8,5.4,188,33,1021.8,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-04-26 18:00:00,12.4,9.9,190,35,1021.4,0.0,0,-1.0,-1.8369701987210297e-16
2024-04-26 19:00:00,10.9,10.1,186,48,1021.1,0.0,0,-0.9659258262890684,0.2588190451025203
2024-04-26 20:00:00,7.9,8.8,161,58,1021.0,0.0,0,-0.866025403784439,0.49999999999999933
2024-04-26 21:00:00,7.4,8.3,175,59,1021.0,0.0,0,-0.7071067811865477,0.7071067811865474
2024-04-26 22:00:00,4.9,11.0,169,68,1021.0,0.0,0,-0.5000000000000004,0.8660254037844384
2024-04-26 23:00:00,4.3,11.4,162,67,1021.1,0.0,0,-0.25881904510252157,0.9659258262890681
2024-04-27 00:00:00,3.7,10.5,142,68,1021.2,0.0,0,0.0,1.0
2024-04-27 01:00:00,3.5,8.9,133,69,1021.2,0.0,0,0.25881904510252074,0.9659258262890683
2024-04-27 02:00:00,2.6,9.9,147,74,1021.0,0.0,0,0.49999999999999994,0.8660254037844387
2024-04-27 03:00:00,2.7,8.2,139,74,1020.6,0.0,22,0.7071067811865475,0.7071067811865476
2024-04-27 04:00:00,2.5,7.9,141,75,1020.8,0.0,99,0.8660254037844386,0.5000000000000001
2024-04-27 05:00:00,2.5,8.2,142,75,1020.6,0.0,94,0.9659258262890682,0.25881904510252096
2024-04-27 06:00:00,2.6,8.9,130,75,1021.0,0.0,67,1.0,6.123233995736766e-17
2024-04-27 07:00:00,4.7,10.7,135,70,1021.3,0.0,92,0.9659258262890683,-0.25881904510252063
2024-04-27 08:00:00,7.0,10.0,120,68,1021.2,0.0,97,0.8660254037844387,-0.49999999999999983
2024-04-27 09:00:00,9.9,13.3,131,55,1020.7,0.0,100,0.7071067811865476,-0.7071067811865475
2024-04-27 10:00:00,12.1,16.8,133,51,1019.8,0.0,100,0.5000000000000003,-0.8660254037844385
2024-04-27 11:00:00,13.7,18.5,143,46,1019.2,0.0,100,0.258819045102521,-0.9659258262890682
2024-04-27 12:00:00,15.0,18.8,144,45,1018.4,0.0,100,1.2246467991473532e-16,-1.0
2024-04-27 13:00:00,16.8,20.3,147,42,1017.6,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-04-27 14:00:00,17.8,22.4,147,37,1016.3,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-04-27 15:00:00,17.8,23.6,149,37,1015.1,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-04-27 16:00:00,17.5,23.7,160,40,1014.0,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-04-27 17:00:00,16.6,25.1,156,40,1013.0,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-04-27 18:00:00,15.5,25.6,160,42,1012.5,0.0,100,-1.0,-1.8369701987210297e-16
2024-04-27 19:00:00,14.1,23.3,172,48,1012.6,0.2,100,-0.9659258262890684,0.2588190451025203
2024-04-27 20:00:00,11.9,19.9,176,67,1012.4,0.7,100,-0.866025403784439,0.49999999999999933
2024-04-27 21:00:00,13.4,12.1,192,50,1012.0,0.0,100,-0.7071067811865477,0.7071067811865474
2024-04-27 22:00:00,12.4,11.5,182,58,1011.8,0.0,100,-0.5000000000000004,0.8660254037844384
2024-04-27 23:00:00,12.1,15.9,177,64,1011.1,0.0,28,-0.25881904510252157,0.9659258262890681
2024-04-28 00:00:00,10.9,19.5,176,71,1010.4,0.0,14,0.0,1.0
2024-04-28 01:00:00,9.8,16.2,179,75,1010.6,0.0,100,0.25881904510252074,0.9659258262890683
2024-04-28 02:00:00,10.1,15.2,175,72,1009.9,0.0,100,0.49999999999999994,0.8660254037844387
2024-04-28 03:00:00,10.0,16.3,166,73,1009.2,0.0,100,0.7071067811865475,0.7071067811865476
2024-04-28 04:00:00,9.6,18.8,163,77,1008.7,0.0,100,0.8660254037844386,0.5000000000000001
2024-04-28 05:00:00,8.9,16.9,168,83,1008.5,0.0,100,0.9659258262890682,0.25881904510252096
2024-04-28 06:00:00,8.5,17.2,164,85,1008.3,0.0,93,1.0,6.123233995736766e-17
2024-04-28 07:00:00,8.4,17.1,162,85,1008.2,0.1,92,0.9659258262890683,-0.25881904510252063
2024-04-28 08:00:00,10.3,13.7,162,81,1008.2,0.0,75,0.8660254037844387,-0.49999999999999983
2024-04-28 09:00:00,10.7,12.8,164,87,1007.5,0.0,78,0.7071067811865476,-0.7071067811865475
2024-04-28 10:00:00,13.8,10.7,160,79,1006.8,0.0,99,0.5000000000000003,-0.8660254037844385
2024-04-28 11:00:00,14.9,8.7,156,78,1006.2,0.0,100,0.258819045102521,-0.9659258262890682
2024-04-28 12:00:00,16.5,13.4,211,80,1005.8,2.1,100,1.2246467991473532e-16,-1.0
2024-04-28 13:00:00,17.6,13.3,213,79,1005.1,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-04-28 14:00:00,18.5,14.1,193,77,1004.6,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-04-28 15:00:00,19.4,9.2,211,74,1004.7,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-04-28 16:00:00,19.1,6.8,198,78,1004.2,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-04-28 17:00:00,19.5,12.2,225,82,1003.9,0.1,100,-0.9659258262890681,-0.2588190451025215
2024-04-28 18:00:00,18.8,10.5,239,89,1004.1,0.0,87,-1.0,-1.8369701987210297e-16
2024-04-28 19:00:00,18.3,8.6,255,92,1004.3,0.0,97,-0.9659258262890684,0.2588190451025203
2024-04-28 20:00:00,16.6,18.9,321,71,1005.5,0.1,99,-0.866025403784439,0.49999999999999933
2024-04-28 21:00:00,15.1,15.4,327,75,1006.4,0.0,100,-0.7071067811865477,0.7071067811865474
2024-04-28 22:00:00,13.8,19.7,352,75,1007.3,0.0,100,-0.5000000000000004,0.8660254037844384
2024-04-28 23:00:00,11.1,21.7,6,71,1008.0,0.0,100,-0.25881904510252157,0.9659258262890681
2024-04-29 00:00:00,8.9,21.9,14,67,1008.9,0.0,64,0.0,1.0
2024-04-29 01:00:00,7.1,20.5,22,68,1009.9,0.0,68,0.25881904510252074,0.9659258262890683
2024-04-29 02:00:00,6.0,15.2,22,70,1010.5,0.0,44,0.49999999999999994,0.8660254037844387
2024-04-29 03:00:00,5.4,12.1,10,71,1011.2,0.0,49,0.7071067811865475,0.7071067811865476
2024-04-29 04:00:00,4.8,9.5,11,73,1011.3,0.0,32,0.8660254037844386,0.5000000000000001
2024-04-29 05:00:00,4.4,8.7,17,75,1011.1,0.0,20,0.9659258262890682,0.25881904510252096
2024-04-29 06:00:00,3.8,6.5,357,79,1012.2,0.0,24,1.0,6.123233995736766e-17
2024-04-29 07:00:00,5.2,9.0,337,74,1013.0,0.0,61,0.9659258262890683,-0.25881904510252063
2024-04-29 08:00:00,6.7,15.5,28,65,1013.1,0.0,71,0.8660254037844387,-0.49999999999999983
2024-04-29 09:00:00,6.4,16.9,27,64,1013.5,0.0,100,0.7071067811865476,-0.7071067811865475
2024-04-29 10:00:00,7.3,15.0,27,60,1013.5,0.0,100,0.5000000000000003,-0.8660254037844385
2024-04-29 11:00:00,8.3,15.0,35,58,1013.0,0.0,100,0.258819045102521,-0.9659258262890682
2024-04-29 12:00:00,8.6,13.0,39,58,1012.6,0.0,100,1.2246467991473532e-16,-1.0
2024-04-29 13:00:00,9.6,9.3,28,57,1012.6,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-04-29 14:00:00,10.5,8.0,36,56,1012.3,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-04-29 15:00:00,11.0,6.9,43,55,1012.0,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-04-29 16:00:00,11.1,7.5,55,55,1011.1,0.0,98,-0.8660254037844384,-0.5000000000000004
2024-04-29 17:00:00,11.9,5.4,70,54,1010.6,0.0,97,-0.9659258262890681,-0.2588190451025215
2024-04-29 18:00:00,12.0,5.7,72,54,1010.5,0.0,75,-1.0,-1.8369701987210297e-16
2024-04-29 19:00:00,11.6,4.2,70,60,1010.0,0.0,100,-0.9659258262890684,0.2588190451025203
2024-04-29 20:00:00,9.2,7.6,71,65,1009.6,0.0,100,-0.866025403784439,0.49999999999999933
2024-04-29 21:00:00,8.5,8.5,78,63,1010.2,0.0,100,-0.7071067811865477,0.7071067811865474
2024-04-29 22:00:00,9.8,16.9,61,54,1009.9,0.0,100,-0.5000000000000004,0.8660254037844384
2024-04-29 23:00:00,9.4,17.8,54,53,1009.5,0.0,100,-0.25881904510252157,0.9659258262890681
2024-04-30 00:00:00,8.7,15.5,46,61,1009.7,0.2,100,0.0,1.0
2024-04-30 01:00:00,7.1,14.3,62,87,1009.3,0.8,100,0.25881904510252074,0.9659258262890683
2024-04-30 02:00:00,7.2,18.1,69,83,1008.2,1.5,100,0.49999999999999994,0.8660254037844387
2024-04-30 03:00:00,6.9,16.5,58,90,1008.9,2.0,100,0.7071067811865475,0.7071067811865476
2024-04-30 04:00:00,6.7,18.1,59,91,1009.3,0.7,100,0.8660254037844386,0.5000000000000001
2024-04-30 05:00:00,6.2,20.4,64,90,1008.5,0.3,100,0.9659258262890682,0.25881904510252096
2024-04-30 06:00:00,6.0,20.6,65,84,1008.3,0.9,100,1.0,6.123233995736766e-17
2024-04-30 07:00:00,5.6,20.1,61,90,1008.4,0.3,100,0.9659258262890683,-0.25881904510252063
2024-04-30 08:00:00,5.7,21.4,57,85,1008.2,0.5,100,0.8660254037844387,-0.49999999999999983
2024-04-30 09:00:00,6.8,20.9,54,86,1007.1,0.2,100,0.7071067811865476,-0.7071067811865475
2024-04-30 10:00:00,6.7,22.4,45,83,1006.4,0.1,100,0.5000000000000003,-0.8660254037844385
2024-04-30 11:00:00,8.3,22.3,51,75,1005.7,0.0,100,0.258819045102521,-0.9659258262890682
2024-04-30 12:00:00,8.1,22.5,41,76,1004.8,0.1,100,1.2246467991473532e-16,-1.0
2024-04-30 13:00:00,7.9,20.6,33,78,1004.0,0.1,100,-0.25881904510252035,-0.9659258262890684
2024-04-30 14:00:00,7.3,21.0,22,85,1004.0,0.5,100,-0.4999999999999998,-0.8660254037844388
2024-04-30 15:00:00,6.8,22.3,18,87,1004.1,0.4,100,-0.7071067811865471,-0.7071067811865479
2024-04-30 16:00:00,5.8,20.4,21,96,1003.7,0.6,100,-0.8660254037844384,-0.5000000000000004
2024-04-30 17:00:00,6.1,18.7,23,97,1003.4,0.5,100,-0.9659258262890681,-0.2588190451025215
2024-04-30 18:00:00,6.2,18.9,13,93,1003.6,0.3,100,-1.0,-1.8369701987210297e-16
2024-04-30 19:00:00,5.9,18.4,12,95,1003.9,0.2,100,-0.9659258262890684,0.2588190451025203
2024-04-30 20:00:00,5.8,18.6,22,91,1003.9,0.0,100,-0.866025403784439,0.49999999999999933
2024-04-30 21:00:00,5.8,14.9,20,90,1004.5,0.0,100,-0.7071067811865477,0.7071067811865474
2024-04-30 22:00:00,6.1,14.5,19,87,1004.7,0.0,100,-0.5000000000000004,0.8660254037844384
2024-04-30 23:00:00,6.0,12.9,18,85,1004.4,0.0,96,-0.25881904510252157,0.9659258262890681
